ruri,ruri_user,ruri_domain,from_user,from_domain,from_tag,to_user,contact_user,callid,content_type,user_agent,source_ip,source_port,destination_port,contact_ip,contact_port,toll_fraud
sip:4011972592277524@13.57.9.131,4011972592277524,13.57.9.131,401113579131,13.57.9.131,285211672,4011972592277524,401113579131,497212194-103795989-270073632,application/sdp,pplsip,51.15.144.191,57986,5060,212.129.10.158,57986,1
sip:3011972592277524@13.57.9.131,3011972592277524,13.57.9.131,301113579131,13.57.9.131,359593272,3011972592277524,301113579131,808232480-1538691267-420995184,application/sdp,pplsip,51.15.144.191,59737,5060,212.129.10.158,59737,1
sip:0031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,a'or'3=3--,13.57.9.131,yrao22b3,31203697460,a'or'3=3--,ZRgJjcRopc8K1oHqQGPz0A..,application/sdp,Avaya one-X Deskphone,185.107.83.35,44542,5060,185.107.83.35,5060,1
sip:2011972592277524@13.57.9.131,2011972592277524,13.57.9.131,201113579131,13.57.9.131,694757407,2011972592277524,201113579131,1367717929-1555887662-1440723372,application/sdp,pplsip,51.15.144.191,60654,5060,212.129.10.158,60654,1
sip:1011972592277524@13.57.9.131,1011972592277524,13.57.9.131,101113579131,13.57.9.131,864268765,1011972592277524,101113579131,897575105-1689152754-1350979653,application/sdp,pplsip,51.15.144.191,52017,5060,212.129.10.158,52017,1
sip:31203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,a'or'3=3--,13.57.9.131,6pu65jrl,31203697460,a'or'3=3--,kQ0Kz0tQygvH3PWxzx9s8r..,application/sdp,Avaya one-X Deskphone,185.107.83.35,28033,5060,185.107.83.35,5060,1
sip:00972592277524@13.57.9.131,972592277524,13.57.9.131,13579131,13.57.9.131,1404351443,972592277524,13579131,1151359749-275496127-88596726,application/sdp,pplsip,51.15.144.191,54033,5060,212.129.10.158,54033,1
sip:000972592277524@13.57.9.131,972592277524,13.57.9.131,13579131,13.57.9.131,381275319,972592277524,13579131,625994464-704921592-552896259,application/sdp,pplsip,51.15.144.191,55790,5060,212.129.10.158,55790,1
sip:+31203697460@13.57.9.131:5060;transport=UDP,+31203697460,13.57.9.131,a'or'3=3--,13.57.9.131,03kc4x9z,+31203697460,a'or'3=3--,omLAhJ6yGREBGKA9McjoxP..,application/sdp,Avaya one-X Deskphone,185.107.83.35,14082,5060,185.107.83.35,5060,1
sip:810972592277524@13.57.9.131,810972592277524,13.57.9.131,81013579131,13.57.9.131,1340338018,810972592277524,81013579131,601008885-380266268-1338865004,application/sdp,pplsip,51.15.144.191,53266,5060,212.129.10.158,53266,1
sip:9810972592277524@13.57.9.131,9810972592277524,13.57.9.131,981013579131,13.57.9.131,435713404,9810972592277524,981013579131,1022325598-88018633-12446414,application/sdp,pplsip,51.15.144.191,52091,5060,212.129.10.158,52091,1
sip:01131203697460@13.57.9.131:5060;transport=UDP,1131203697460,13.57.9.131,a'or'3=3--,13.57.9.131,1j78yyhl,1131203697460,a'or'3=3--,IK1hLkxSIde8hju0kSWoem..,application/sdp,Avaya one-X Deskphone,185.107.83.35,6288,5060,185.107.83.35,5060,1
sip:91011972592277524@13.57.9.131,91011972592277524,13.57.9.131,9101113579131,13.57.9.131,2131984713,91011972592277524,9101113579131,2089301084-2033435028-2066477130,application/sdp,pplsip,51.15.144.191,54515,5060,212.129.10.158,54515,1
sip:81011972592277524@13.57.9.131,81011972592277524,13.57.9.131,8101113579131,13.57.9.131,886584637,81011972592277524,8101113579131,1416610209-1771430121-1774930156,application/sdp,pplsip,51.15.144.191,56265,5060,212.129.10.158,56265,1
sip:90031203697460@13.57.9.131:5060;transport=UDP,90031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,g5n5z0da,90031203697460,a'or'3=3--,u83F0tSWU90Dp7PQ34hhkP..,application/sdp,Avaya one-X Deskphone,185.107.83.35,39393,5060,185.107.83.35,5060,1
sip:71011972592277524@13.57.9.131,71011972592277524,13.57.9.131,7101113579131,13.57.9.131,2033271136,71011972592277524,7101113579131,262582717-254257757-1197584405,application/sdp,pplsip,51.15.144.191,56687,5060,212.129.10.158,56687,1
sip:61011972592277524@13.57.9.131,61011972592277524,13.57.9.131,6101113579131,13.57.9.131,874455325,61011972592277524,6101113579131,815824677-1271943689-1245222445,application/sdp,pplsip,51.15.144.191,61352,5060,212.129.10.158,61352,1
sip:901131203697460@13.57.9.131:5060;transport=UDP,901131203697460,13.57.9.131,a'or'3=3--,13.57.9.131,lqazz6m1,901131203697460,a'or'3=3--,yR4atdtqICekRHMyPk160A..,application/sdp,Avaya one-X Deskphone,185.107.83.35,5397,5060,185.107.83.35,5060,1
sip:51011972592277524@13.57.9.131,51011972592277524,13.57.9.131,5101113579131,13.57.9.131,298944233,51011972592277524,5101113579131,1660383698-1840154467-811042811,application/sdp,pplsip,51.15.144.191,63100,5060,212.129.10.158,63100,1
sip:41011972592277524@13.57.9.131,41011972592277524,13.57.9.131,4101113579131,13.57.9.131,2080590825,41011972592277524,4101113579131,258403401-1314005089-1399076236,application/sdp,pplsip,51.15.144.191,64871,5060,212.129.10.158,64871,1
sip:00031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,a'or'3=3--,13.57.9.131,7s4vshqe,31203697460,a'or'3=3--,wDtXKaUutHNqDSMCflVPYK..,application/sdp,Avaya one-X Deskphone,185.107.83.35,42907,5060,185.107.83.35,5060,1
sip:100@13.57.9.131,100,13.57.9.131,100,1.1.1.1,3064333930393833313363340132393836323939363338,100,100,4594831209863798517051,,friendly-scanner,69.195.146.98,5060,5060,69.195.146.98,5060,1
sip:31011972592277524@13.57.9.131,31011972592277524,13.57.9.131,3101113579131,13.57.9.131,411774368,31011972592277524,3101113579131,587727951-850151020-1913034577,application/sdp,pplsip,51.15.144.191,51779,5060,212.129.10.158,51779,1
sip:21011972592277524@13.57.9.131,21011972592277524,13.57.9.131,2101113579131,13.57.9.131,177435648,21011972592277524,2101113579131,2121921225-1201562313-2038014101,application/sdp,pplsip,51.15.144.191,54110,5060,212.129.10.158,54110,1
sip:000031203697460@13.57.9.131:5060;transport=UDP,31203697460,13.57.9.131,a'or'3=3--,13.57.9.131,sa6ab1wa,31203697460,a'or'3=3--,KAg7cAl38laQlidfUAN3ZH..,application/sdp,Avaya one-X Deskphone,185.107.83.35,39958,5060,185.107.83.35,5060,1
sip:11011972592277524@13.57.9.131,11011972592277524,13.57.9.131,1101113579131,13.57.9.131,1232605499,11011972592277524,1101113579131,671882292-180650507-1301827280,application/sdp,pplsip,51.15.144.191,56014,5060,212.129.10.158,56014,1
sip:92011972592277524@13.57.9.131,92011972592277524,13.57.9.131,9201113579131,13.57.9.131,1500890893,92011972592277524,9201113579131,718709071-1415790005-172140361,application/sdp,pplsip,51.15.144.191,57772,5060,212.129.10.158,57772,1
sip:900031203697460@13.57.9.131:5060;transport=UDP,900031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,clvdx7qd,900031203697460,a'or'3=3--,mtIWKxhr19graRwp7rKTXu..,application/sdp,Avaya one-X Deskphone,185.107.83.35,17997,5060,185.107.83.35,5060,1
sip:93011972592277524@13.57.9.131,93011972592277524,13.57.9.131,9301113579131,13.57.9.131,2017572513,93011972592277524,9301113579131,55158666-1752958676-484121806,application/sdp,pplsip,51.15.144.191,55699,5060,212.129.10.158,55699,1
sip:94011972592277524@13.57.9.131,94011972592277524,13.57.9.131,9401113579131,13.57.9.131,819502650,94011972592277524,9401113579131,449419803-1499767214-876816057,application/sdp,pplsip,51.15.144.191,54215,5060,212.129.10.158,54215,1
sip:10031203697460@13.57.9.131:5060;transport=UDP,10031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,tbf1pkms,10031203697460,a'or'3=3--,0Lyib5eyPFIFLB2olAh3as..,application/sdp,Avaya one-X Deskphone,185.107.83.35,43142,5060,185.107.83.35,5060,1
sip:95011972592277524@13.57.9.131,95011972592277524,13.57.9.131,9501113579131,13.57.9.131,1716957446,95011972592277524,9501113579131,48490160-335416629-539285043,application/sdp,pplsip,51.15.144.191,56440,5060,212.129.10.158,56440,1
sip:96011972592277524@13.57.9.131,96011972592277524,13.57.9.131,9601113579131,13.57.9.131,820128699,96011972592277524,9601113579131,1569116109-896485303-314525670,application/sdp,pplsip,51.15.144.191,58205,5060,212.129.10.158,58205,1
sip:110031203697460@13.57.9.131:5060;transport=UDP,110031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,duxef38i,110031203697460,a'or'3=3--,1ZBqLVznc6NjWnUKcgGpYa..,application/sdp,Avaya one-X Deskphone,185.107.83.35,42204,5060,185.107.83.35,5060,1
sip:97011972592277524@13.57.9.131,97011972592277524,13.57.9.131,9701113579131,13.57.9.131,1649030025,97011972592277524,9701113579131,641500963-506703001-1162812927,application/sdp,pplsip,51.15.144.191,59956,5060,212.129.10.158,59956,1
sip:98011972592277524@13.57.9.131,98011972592277524,13.57.9.131,9801113579131,13.57.9.131,318566991,98011972592277524,9801113579131,216248070-1408725374-560220293,application/sdp,pplsip,51.15.144.191,56162,5060,212.129.10.158,56162,1
sip:+0031203697460@13.57.9.131:5060;transport=UDP,+0031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,hk2bdpiy,+0031203697460,a'or'3=3--,mCRuzQvpbizLpeU1ZPCN8J..,application/sdp,Avaya one-X Deskphone,185.107.83.35,41267,5060,185.107.83.35,5060,1
sip:99011972592277524@13.57.9.131,99011972592277524,13.57.9.131,9901113579131,13.57.9.131,563498847,99011972592277524,9901113579131,1977480159-1241497695-1377615032,application/sdp,pplsip,51.15.144.191,57919,5060,212.129.10.158,57919,1
sip:999011972592277524@13.57.9.131,999011972592277524,13.57.9.131,99901113579131,13.57.9.131,1449231687,999011972592277524,99901113579131,602062-268559088-1613581500,application/sdp,pplsip,51.15.144.191,59670,5060,212.129.10.158,59670,1
sip:+01131203697460@13.57.9.131:5060;transport=UDP,+01131203697460,13.57.9.131,a'or'3=3--,13.57.9.131,kl2tctzp,+01131203697460,a'or'3=3--,iSXB8UA79YCKrffk5lsH43..,application/sdp,Avaya one-X Deskphone,185.107.83.35,30091,5060,185.107.83.35,5060,1
sip:9999011972592277524@13.57.9.131,9999011972592277524,13.57.9.131,999901113579131,13.57.9.131,587522939,9999011972592277524,999901113579131,1034503588-273088736-803362647,application/sdp,pplsip,51.15.144.191,60451,5060,212.129.10.158,60451,1
sip:00+31203697460@13.57.9.131:5060;transport=UDP,00+31203697460,13.57.9.131,a'or'3=3--,13.57.9.131,wv3dpdrg,00+31203697460,a'or'3=3--,yierVMhcDE3E3aaZTFX7JF..,application/sdp,Avaya one-X Deskphone,185.107.83.35,52682,5060,185.107.83.35,5060,1
sip:99999011972592277524@13.57.9.131,99999011972592277524,13.57.9.131,9999901113579131,13.57.9.131,1944241880,99999011972592277524,9999901113579131,2079325504-1823701981-690348634,application/sdp,pplsip,51.15.144.191,58076,5060,212.129.10.158,58076,1
sip:999999011972592277524@13.57.9.131,999999011972592277524,13.57.9.131,99999901113579131,13.57.9.131,1138571692,999999011972592277524,99999901113579131,734619172-774821507-1941558557,application/sdp,pplsip,51.15.144.191,59825,5060,212.129.10.158,59825,1
sip:011+31203697460@13.57.9.131:5060;transport=UDP,011+31203697460,13.57.9.131,a'or'3=3--,13.57.9.131,wre26668,011+31203697460,a'or'3=3--,B3behBBXogJ0pfXu9pWvho..,application/sdp,Avaya one-X Deskphone,185.107.83.35,16614,5060,185.107.83.35,5060,1
sip:9999999011972592277524@13.57.9.131,9999999011972592277524,13.57.9.131,999999901113579131,13.57.9.131,173121810,9999999011972592277524,999999901113579131,1524029984-1095006145-672480411,application/sdp,pplsip,51.15.144.191,61570,5060,212.129.10.158,61570,1
sip:99999999011972592277524@13.57.9.131,99999999011972592277524,13.57.9.131,9999999901113579131,13.57.9.131,1483201521,99999999011972592277524,9999999901113579131,1496340020-1820219909-696501223,application/sdp,pplsip,51.15.144.191,63322,5060,212.129.10.158,63322,1
sip:++31203697460@13.57.9.131:5060;transport=UDP,++31203697460,13.57.9.131,a'or'3=3--,13.57.9.131,wd1rk4xa,++31203697460,a'or'3=3--,GQcAa25kvdwhhyw8tTPHNs..,application/sdp,Avaya one-X Deskphone,185.107.83.35,37789,5060,185.107.83.35,5060,1
sip:999999999011972592277524@13.57.9.131,999999999011972592277524,13.57.9.131,99999999901113579131,13.57.9.131,1912407495,999999999011972592277524,99999999901113579131,928652573-577921979-1651458295,application/sdp,pplsip,51.15.144.191,53889,5060,212.129.10.158,53889,1
sip:9999999999011972592277524@13.57.9.131,9999999999011972592277524,13.57.9.131,999999999901113579131,13.57.9.131,1225417442,9999999999011972592277524,999999999901113579131,1231468721-926419955-478059040,application/sdp,pplsip,51.15.144.191,55887,5060,212.129.10.158,55887,1
sip:99999999999011972592277524@13.57.9.131,99999999999011972592277524,13.57.9.131,9999999999901113579131,13.57.9.131,1212240131,99999999999011972592277524,9999999999901113579131,1446516933-192161955-1131580450,application/sdp,pplsip,51.15.144.191,57647,5060,212.129.10.158,57647,1
sip:+90031203697460@13.57.9.131:5060;transport=UDP,+90031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,2b4xosdk,+90031203697460,a'or'3=3--,nYVnL6lHez46c0s5nMCxXw..,application/sdp,Avaya one-X Deskphone,185.107.83.35,30096,5060,185.107.83.35,5060,1
sip:0011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,505247711,11972592277524,1113579131,484775452-352065906-1738377493,application/sdp,pplsip,51.15.144.191,59400,5060,212.129.10.158,59400,1
sip:00011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,1094520774,11972592277524,1113579131,355942107-2067103480-128741809,application/sdp,pplsip,51.15.144.191,63959,5060,212.129.10.158,63959,1
sip:+901131203697460@13.57.9.131:5060;transport=UDP,+901131203697460,13.57.9.131,a'or'3=3--,13.57.9.131,40n7mgem,+901131203697460,a'or'3=3--,dVRj72ST9J0cFYIUomF4Va..,application/sdp,Avaya one-X Deskphone,185.107.83.35,39618,5060,185.107.83.35,5060,1
sip:000011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,1965235746,11972592277524,1113579131,992205685-1547067184-473861455,application/sdp,pplsip,51.15.144.191,49346,5060,212.129.10.158,49346,1
sip:0000011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,1418385791,11972592277524,1113579131,548138704-345510234-1269161801,application/sdp,pplsip,51.15.144.191,51095,5060,212.129.10.158,51095,1
sip:81031203697460@13.57.9.131:5060;transport=UDP,81031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,486xlk8a,81031203697460,a'or'3=3--,btJt7Pfm1H833zCoNVQfau..,application/sdp,Avaya one-X Deskphone,185.107.83.35,31602,5060,185.107.83.35,5060,1
sip:00000011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,2020569960,11972592277524,1113579131,1862845907-1667343996-520059245,application/sdp,pplsip,51.15.144.191,52903,5060,212.129.10.158,52903,1
sip:000000011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,621293606,11972592277524,1113579131,1937382798-1782295839-2047462469,application/sdp,pplsip,51.15.144.191,60142,5060,212.129.10.158,60142,1
sip:990031203697460@13.57.9.131:5060;transport=UDP,990031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,da2f0u57,990031203697460,a'or'3=3--,NS33duGDTsihZSSmawrhwG..,application/sdp,Avaya one-X Deskphone,185.107.83.35,18135,5060,185.107.83.35,5060,1
sip:0000000011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,236192838,11972592277524,1113579131,796945376-1210027274-644863253,application/sdp,pplsip,51.15.144.191,60465,5060,212.129.10.158,60465,1
sip:00000000011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,1321386461,11972592277524,1113579131,81930122-307424133-1569324868,application/sdp,pplsip,51.15.144.191,62218,5060,212.129.10.158,62218,1
sip:880031203697460@13.57.9.131:5060;transport=UDP,880031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,sg2vop1r,880031203697460,a'or'3=3--,uv0aZXwSoJzWbYpsxkNPJj..,application/sdp,Avaya one-X Deskphone,185.107.83.35,35498,5060,185.107.83.35,5060,1
sip:000000000011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,1585329035,11972592277524,1113579131,50029895-1328368940-1674369361,application/sdp,pplsip,51.15.144.191,59344,5060,212.129.10.158,59344,1
sip:0000000000011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,1035718493,11972592277524,1113579131,343376949-1674356881-1190945698,application/sdp,pplsip,51.15.144.191,51913,5060,212.129.10.158,51913,1
sip:9901131203697460@13.57.9.131:5060;transport=UDP,9.90113E+15,13.57.9.131,a'or'3=3--,13.57.9.131,pa5fapo0,9.90113E+15,a'or'3=3--,t2QHpgMVTgBD8Ho6YAc4XO..,application/sdp,Avaya one-X Deskphone,185.107.83.35,12177,5060,185.107.83.35,5060,1
sip:00000000000011972592277524@13.57.9.131,11972592277524,13.57.9.131,1113579131,13.57.9.131,304608269,11972592277524,1113579131,807665452-1384073253-1328857272,application/sdp,pplsip,51.15.144.191,53856,5060,212.129.10.158,53856,1
sip:991011972592277524@13.57.9.131,991011972592277524,13.57.9.131,99101113579131,13.57.9.131,1588851031,991011972592277524,99101113579131,1008319663-1333169993-844686331,application/sdp,pplsip,51.15.144.191,55612,5060,212.129.10.158,55612,1
sip:8801131203697460@13.57.9.131:5060;transport=UDP,8.80113E+15,13.57.9.131,a'or'3=3--,13.57.9.131,rqx1vrxv,8.80113E+15,a'or'3=3--,wNxjyN8tTnVlnxrtWf6jtj..,application/sdp,Avaya one-X Deskphone,185.107.83.35,38580,5060,185.107.83.35,5060,1
sip:992011972592277524@13.57.9.131,992011972592277524,13.57.9.131,99201113579131,13.57.9.131,622395724,992011972592277524,99201113579131,1542588841-1245555397-1207083475,application/sdp,pplsip,51.15.144.191,57372,5060,212.129.10.158,57372,1
sip:993011972592277524@13.57.9.131,993011972592277524,13.57.9.131,99301113579131,13.57.9.131,2048499693,993011972592277524,99301113579131,832416190-608433522-1339417067,application/sdp,pplsip,51.15.144.191,51624,5060,212.129.10.158,51624,1
sip:0110031203697460@13.57.9.131:5060;transport=UDP,110031203697460,13.57.9.131,a'or'3=3--,13.57.9.131,fukyx3i8,110031203697460,a'or'3=3--,SfRwmLU5wCas2pHUtOn6f6..,application/sdp,Avaya one-X Deskphone,185.107.83.35,51198,5060,185.107.83.35,5060,1
sip:994011972592277524@13.57.9.131,994011972592277524,13.57.9.131,99401113579131,13.57.9.131,2056807195,994011972592277524,99401113579131,1105258581-488156036-1034098037,application/sdp,pplsip,51.15.144.191,56390,5060,212.129.10.158,56390,1
sip:995011972592277524@13.57.9.131,995011972592277524,13.57.9.131,99501113579131,13.57.9.131,1536768476,995011972592277524,99501113579131,1308295163-1593245965-1767178236,application/sdp,pplsip,51.15.144.191,58153,5060,212.129.10.158,58153,1
sip:001131203697460@13.57.9.131:5060;transport=UDP,1131203697460,13.57.9.131,a'or'3=3--,13.57.9.131,vmr4mvf6,1131203697460,a'or'3=3--,pjuVj9d3HaxIsVLsi1ATMO..,application/sdp,Avaya one-X Deskphone,185.107.83.35,26954,5060,185.107.83.35,5060,1
sip:996011972592277524@13.57.9.131,996011972592277524,13.57.9.131,99601113579131,13.57.9.131,767794269,996011972592277524,99601113579131,1913025586-1670278573-668089203,application/sdp,pplsip,51.15.144.191,59951,5060,212.129.10.158,59951,1
sip:997011972592277524@13.57.9.131,997011972592277524,13.57.9.131,99701113579131,13.57.9.131,1578733409,997011972592277524,99701113579131,1090723762-630435231-1864949352,application/sdp,pplsip,51.15.144.191,52621,5060,212.129.10.158,52621,1
sip:9001131203697460@13.57.9.131:5060;transport=UDP,9.00113E+15,13.57.9.131,a'or'3=3--,13.57.9.131,n95ccvpo,9.00113E+15,a'or'3=3--,FdwfvZCWP0XLkMqh7A5RBP..,application/sdp,Avaya one-X Deskphone,185.107.83.35,54285,5060,185.107.83.35,5060,1
sip:998011972592277524@13.57.9.131,998011972592277524,13.57.9.131,99801113579131,13.57.9.131,327120014,998011972592277524,99801113579131,399067299-1268684093-1833953224,application/sdp,pplsip,51.15.144.191,61504,5060,212.129.10.158,61504,1
sip:9991011972592277524@13.57.9.131,9991011972592277524,13.57.9.131,999101113579131,13.57.9.131,1245718783,9991011972592277524,999101113579131,1902371576-1593234805-333320367,application/sdp,pplsip,51.15.144.191,63252,5060,212.129.10.158,63252,1
sip:0001131203697460@13.57.9.131:5060;transport=UDP,1131203697460,13.57.9.131,a'or'3=3--,13.57.9.131,xwysjsjo,1131203697460,a'or'3=3--,4tyvKl17tdwZ4PrXFEihqp..,application/sdp,Avaya one-X Deskphone,185.107.83.35,35159,5060,185.107.83.35,5060,1
sip:9992011972592277524@13.57.9.131,9992011972592277524,13.57.9.131,999201113579131,13.57.9.131,1292102401,9992011972592277524,999201113579131,394356601-61979789-1459968680,application/sdp,pplsip,51.15.144.191,65024,5060,212.129.10.158,65024,1
sip:9993011972592277524@13.57.9.131,9993011972592277524,13.57.9.131,999301113579131,13.57.9.131,439423922,9993011972592277524,999301113579131,1379284921-876232932-944356843,application/sdp,pplsip,51.15.144.191,50994,5060,212.129.10.158,50994,1
sip:00131203697460@13.57.9.131:5060;transport=UDP,131203697460,13.57.9.131,a'or'3=3--,13.57.9.131,v5nui570,131203697460,a'or'3=3--,zRfpLzEVr0gEpGJsjsDxC7..,application/sdp,Avaya one-X Deskphone,185.107.83.35,29761,5060,185.107.83.35,5060,1
sip:9994011972592277524@13.57.9.131,9994011972592277524,13.57.9.131,999401113579131,13.57.9.131,1019062831,9994011972592277524,999401113579131,1997173502-1267924400-2119083840,application/sdp,pplsip,51.15.144.191,49552,5060,212.129.10.158,49552,1
sip:9995011972592277524@13.57.9.131,9995011972592277524,13.57.9.131,999501113579131,13.57.9.131,560616323,9995011972592277524,999501113579131,1318997578-842382551-1743557588,application/sdp,pplsip,51.15.144.191,51314,5060,212.129.10.158,51314,1
sip:931203697460@13.57.9.131:5060;transport=UDP,931203697460,13.57.9.131,a'or'3=3--,13.57.9.131,ra70y15z,931203697460,a'or'3=3--,8kvIahMbHDAaXSx7Isdboj..,application/sdp,Avaya one-X Deskphone,185.107.83.35,27625,5060,185.107.83.35,5060,1
sip:9996011972592277524@13.57.9.131,9996011972592277524,13.57.9.131,999601113579131,13.57.9.131,1150634448,9996011972592277524,999601113579131,1361797048-325529299-1069769943,application/sdp,pplsip,51.15.144.191,63858,5060,212.129.10.158,63858,1
